source,target,relation,weight
context,right,co_occurs_with,1
context,service_name,co_occurs_with,1
current_slide_position,header,co_occurs_with,1
current_slide_position,right,co_occurs_with,1
current_slide_position,service_name,co_occurs_with,1
header,home_screen,co_occurs_with,1
header,page_title,co_occurs_with,1
header,service_name,co_occurs_with,1
home,service_name,co_occurs_with,1
home_screen,page_title,co_occurs_with,1
home_screen,right,co_occurs_with,1
home_screen,service_name,co_occurs_with,1
home_screen,title,co_occurs_with,1
page_title,previous_page,co_occurs_with,1
page_title,right,co_occurs_with,1
page_title,service_name,co_occurs_with,1
page_title,top,co_occurs_with,1
previous_page,right,co_occurs_with,1
previous_page,service_name,co_occurs_with,1
previous_page,title,co_occurs_with,1
right,service_name,co_occurs_with,1
service_name,title,co_occurs_with,1
service_name,top,co_occurs_with,1
accommodation_type,amenity,co_occurs_with,1
accommodation_type,available_facility,co_occurs_with,1
accommodation_type,campus,co_occurs_with,1
accommodation_type,card,co_occurs_with,1
accommodation_type,detail,co_occurs_with,1
accommodation_type,display,co_occurs_with,1
accommodation_type,distance,co_occurs_with,1
accommodation_type,eg_89_review,co_occurs_with,1
accommodation_type,green_text,co_occurs_with,1
accommodation_type,hero_section,co_occurs_with,1
accommodation_type,hostel,co_occurs_with,1
accommodation_type,label,co_occurs_with,1
accommodation_type,left,co_occurs_with,1
accommodation_type,left_side,co_occurs_with,1
accommodation_type,listing,co_occurs_with,1
accommodation_type,option,co_occurs_with,1
accommodation_type,overall_rating_score,co_occurs_with,1
accommodation_type,parking,co_occurs_with,1
accommodation_type,positioned,co_occurs_with,1
accommodation_type,price,co_occurs_with,1
accommodation_type,property,co_occurs_with,1
accommodation_type,property_photo,co_occurs_with,1
accommodation_type,proximity,co_occurs_with,1
accommodation_type,rating,co_occurs_with,1
accommodation_type,reliability,co_occurs_with,1
accommodation_type,review,co_occurs_with,1
accommodation_type,sort_option,co_occurs_with,1
accommodation_type,title,co_occurs_with,1
accommodation_type,top_right,co_occurs_with,1
accommodation_type,user,co_occurs_with,1
accommodation_type,wifi,co_occurs_with,1
amenity,available_facility,co_occurs_with,1
amenity,campus,co_occurs_with,1
amenity,detail,co_occurs_with,1
amenity,display,co_occurs_with,1
amenity,eg_89_review,co_occurs_with,1
amenity,green_text,co_occurs_with,1
amenity,left,co_occurs_with,1
amenity,left_side,co_occurs_with,1
amenity,listing,co_occurs_with,1
amenity,overall_rating_score,co_occurs_with,1
amenity,parking,co_occurs_with,1
amenity,positioned,co_occurs_with,1
amenity,price,co_occurs_with,1
amenity,property,co_occurs_with,1
amenity,property_photo,co_occurs_with,1
amenity,proximity,co_occurs_with,1
amenity,reliability,co_occurs_with,1
amenity,sort_option,co_occurs_with,1
amenity,title,co_occurs_with,1
amenity,top_right,co_occurs_with,1
amenity,wifi,co_occurs_with,1
available_facility,detail,co_occurs_with,1
available_facility,display,co_occurs_with,1
available_facility,distance,co_occurs_with,1
available_facility,hero_section,co_occurs_with,1
available_facility,label,co_occurs_with,1
available_facility,left_side,co_occurs_with,1
available_facility,listing,co_occurs_with,1
available_facility,positioned,co_occurs_with,1
available_facility,price,co_occurs_with,1
available_facility,property,co_occurs_with,1
available_facility,property_photo,co_occurs_with,1
available_facility,rating,co_occurs_with,1
available_facility,reliability,co_occurs_with,1
available_facility,sort_option,co_occurs_with,1
available_facility,title,co_occurs_with,1
available_facility,top_right,co_occurs_with,1
campus,label,co_occurs_with,1
campus,property,co_occurs_with,1
campus,reliability,co_occurs_with,1
campus,title,co_occurs_with,1
campus,top_right,co_occurs_with,1
card,listing,co_occurs_with,1
card,price,co_occurs_with,1
card,property,co_occurs_with,1
card,sort_option,co_occurs_with,1
card,top_right,co_occurs_with,1
detail,eg_89_review,co_occurs_with,1
detail,green_text,co_occurs_with,1
detail,hero_section,co_occurs_with,1
detail,hostel,co_occurs_with,1
detail,label,co_occurs_with,1
detail,listing,co_occurs_with,1
detail,option,co_occurs_with,1
detail,overall_rating_score,co_occurs_with,1
detail,parking,co_occurs_with,1
detail,price,co_occurs_with,1
detail,property,co_occurs_with,1
detail,proximity,co_occurs_with,1
detail,reliability,co_occurs_with,1
detail,sort_option,co_occurs_with,1
detail,top_right,co_occurs_with,1
detail,wifi,co_occurs_with,1
display,eg_89_review,co_occurs_with,1
display,green_text,co_occurs_with,1
display,hero_section,co_occurs_with,1
display,hostel,co_occurs_with,1
display,label,co_occurs_with,1
display,left,co_occurs_with,1
display,listing,co_occurs_with,1
display,option,co_occurs_with,1
display,overall_rating_score,co_occurs_with,1
display,parking,co_occurs_with,1
display,price,co_occurs_with,1
display,property,co_occurs_with,1
display,proximity,co_occurs_with,1
display,reliability,co_occurs_with,1
display,sort_option,co_occurs_with,1
display,title,co_occurs_with,1
display,top_right,co_occurs_with,1
display,wifi,co_occurs_with,1
distance,eg_89_review,co_occurs_with,1
distance,green_text,co_occurs_with,1
distance,hostel,co_occurs_with,1
distance,label,co_occurs_with,1
distance,left,co_occurs_with,1
distance,listing,co_occurs_with,1
distance,overall_rating_score,co_occurs_with,1
distance,parking,co_occurs_with,1
distance,price,co_occurs_with,1
distance,property,co_occurs_with,1
distance,proximity,co_occurs_with,1
distance,reliability,co_occurs_with,1
distance,sort_option,co_occurs_with,1
distance,title,co_occurs_with,1
distance,top_right,co_occurs_with,1
distance,wifi,co_occurs_with,1
eg_89_review,hero_section,co_occurs_with,1
eg_89_review,label,co_occurs_with,1
eg_89_review,left_side,co_occurs_with,1
eg_89_review,listing,co_occurs_with,1
eg_89_review,positioned,co_occurs_with,1
eg_89_review,price,co_occurs_with,1
eg_89_review,property,co_occurs_with,1
eg_89_review,property_photo,co_occurs_with,1
eg_89_review,rating,co_occurs_with,1
eg_89_review,reliability,co_occurs_with,1
eg_89_review,sort_option,co_occurs_with,1
eg_89_review,title,co_occurs_with,1
eg_89_review,top_right,co_occurs_with,1
green_text,hero_section,co_occurs_with,1
green_text,label,co_occurs_with,1
green_text,left_side,co_occurs_with,1
green_text,listing,co_occurs_with,1
green_text,positioned,co_occurs_with,1
green_text,price,co_occurs_with,1
green_text,property,co_occurs_with,1
green_text,property_photo,co_occurs_with,1
green_text,rating,co_occurs_with,1
green_text,reliability,co_occurs_with,1
green_text,sort_option,co_occurs_with,1
green_text,title,co_occurs_with,1
green_text,top_right,co_occurs_with,1
hero_section,label,co_occurs_with,1
hero_section,left,co_occurs_with,1
hero_section,left_side,co_occurs_with,1
hero_section,listing,co_occurs_with,1
hero_section,overall_rating_score,co_occurs_with,1
hero_section,parking,co_occurs_with,1
hero_section,positioned,co_occurs_with,1
hero_section,property,co_occurs_with,1
hero_section,property_photo,co_occurs_with,1
hero_section,proximity,co_occurs_with,1
hero_section,reliability,co_occurs_with,1
hero_section,top_right,co_occurs_with,1
hero_section,wifi,co_occurs_with,1
hostel,left_side,co_occurs_with,1
hostel,property,co_occurs_with,1
hostel,property_photo,co_occurs_with,1
hostel,reliability,co_occurs_with,1
hostel,title,co_occurs_with,1
hostel,top_right,co_occurs_with,1
label,left,co_occurs_with,1
label,left_side,co_occurs_with,1
label,listing,co_occurs_with,1
label,option,co_occurs_with,1
label,overall_rating_score,co_occurs_with,1
label,positioned,co_occurs_with,1
label,price,co_occurs_with,1
label,property,co_occurs_with,1
label,property_photo,co_occurs_with,1
label,proximity,co_occurs_with,1
label,reliability,co_occurs_with,1
label,sort_option,co_occurs_with,1
label,title,co_occurs_with,1
label,top_right,co_occurs_with,1
left,listing,co_occurs_with,1
left,price,co_occurs_with,1
left,property_photo,co_occurs_with,1
left,rating,co_occurs_with,1
left,reliability,co_occurs_with,1
left,sort_option,co_occurs_with,1
left,top_right,co_occurs_with,1
left_side,listing,co_occurs_with,1
left_side,option,co_occurs_with,1
left_side,overall_rating_score,co_occurs_with,1
left_side,parking,co_occurs_with,1
left_side,price,co_occurs_with,1
left_side,property,co_occurs_with,1
left_side,proximity,co_occurs_with,1
left_side,reliability,co_occurs_with,1
left_side,sort_option,co_occurs_with,1
left_side,top_right,co_occurs_with,1
left_side,wifi,co_occurs_with,1
listing,option,co_occurs_with,1
listing,overall_rating_score,co_occurs_with,1
listing,parking,co_occurs_with,1
listing,property,co_occurs_with,1
listing,property_photo,co_occurs_with,1
listing,proximity,co_occurs_with,1
listing,rating,co_occurs_with,1
listing,reliability,co_occurs_with,1
listing,sort_option,co_occurs_with,1
listing,title,co_occurs_with,1
listing,top_right,co_occurs_with,1
listing,user,co_occurs_with,1
listing,wifi,co_occurs_with,1
option,positioned,co_occurs_with,1
option,property,co_occurs_with,1
option,property_photo,co_occurs_with,1
option,reliability,co_occurs_with,1
option,sort_option,co_occurs_with,1
option,top_right,co_occurs_with,1
overall_rating_score,positioned,co_occurs_with,1
overall_rating_score,price,co_occurs_with,1
overall_rating_score,property,co_occurs_with,1
overall_rating_score,property_photo,co_occurs_with,1
overall_rating_score,rating,co_occurs_with,1
overall_rating_score,reliability,co_occurs_with,1
overall_rating_score,sort_option,co_occurs_with,1
overall_rating_score,title,co_occurs_with,1
overall_rating_score,top_right,co_occurs_with,1
parking,positioned,co_occurs_with,1
parking,price,co_occurs_with,1
parking,property,co_occurs_with,1
parking,property_photo,co_occurs_with,1
parking,reliability,co_occurs_with,1
parking,sort_option,co_occurs_with,1
parking,title,co_occurs_with,1
parking,top_right,co_occurs_with,1
positioned,property,co_occurs_with,1
positioned,proximity,co_occurs_with,1
positioned,reliability,co_occurs_with,1
positioned,sort_option,co_occurs_with,1
positioned,top_right,co_occurs_with,1
positioned,wifi,co_occurs_with,1
price,property,co_occurs_with,1
price,property_photo,co_occurs_with,1
price,proximity,co_occurs_with,1
price,reliability,co_occurs_with,1
price,sort_option,co_occurs_with,1
price,top_right,co_occurs_with,1
price,wifi,co_occurs_with,1
property,property_photo,co_occurs_with,1
property,proximity,co_occurs_with,1
property,rating,co_occurs_with,1
property,reliability,co_occurs_with,1
property,review,co_occurs_with,1
property,sort_option,co_occurs_with,1
property,title,co_occurs_with,1
property,top_right,co_occurs_with,1
property,wifi,co_occurs_with,1
property_photo,proximity,co_occurs_with,1
property_photo,reliability,co_occurs_with,1
property_photo,sort_option,co_occurs_with,1
property_photo,title,co_occurs_with,1
property_photo,top_right,co_occurs_with,1
property_photo,wifi,co_occurs_with,1
proximity,rating,co_occurs_with,1
proximity,reliability,co_occurs_with,1
proximity,sort_option,co_occurs_with,1
proximity,title,co_occurs_with,1
proximity,top_right,co_occurs_with,1
rating,top_right,co_occurs_with,1
reliability,sort_option,co_occurs_with,1
reliability,title,co_occurs_with,1
reliability,top_right,co_occurs_with,1
reliability,wifi,co_occurs_with,1
review,top_right,co_occurs_with,1
sort_option,title,co_occurs_with,1
sort_option,top_right,co_occurs_with,1
sort_option,wifi,co_occurs_with,1
title,wifi,co_occurs_with,1
top_right,wifi,co_occurs_with,1
button,header_section,co_occurs_with,1
button,light_dark_mode,co_occurs_with,1
button,property,co_occurs_with,1
header,property,co_occurs_with,1
header_section,property,co_occurs_with,1
home_page,light_dark_mode,co_occurs_with,1
home_page,property,co_occurs_with,1
left,light_dark_mode,co_occurs_with,1
left,right_corner,co_occurs_with,1
left_corner,property,co_occurs_with,1
light_dark_mode,property,co_occurs_with,1
logo,property,co_occurs_with,1
profile_button,property,co_occurs_with,1
property,right_corner,co_occurs_with,1
property,theme_toggle,co_occurs_with,1
bottom,description,co_occurs_with,1
bottom,display,co_occurs_with,1
bottom,distance,co_occurs_with,1
bottom,distance_information,co_occurs_with,1
bottom,environment,co_occurs_with,1
bottom,facility,co_occurs_with,1
bottom,feedback,co_occurs_with,1
bottom,image_gallery,co_occurs_with,1
bottom,positioned,co_occurs_with,1
bottom,property_photo,co_occurs_with,1
bottom,rating,co_occurs_with,1
bottom,review,co_occurs_with,1
bottom,review_count,co_occurs_with,1
bottom,service_name,co_occurs_with,1
bottom,write_review_button,co_occurs_with,1
campus,contact_information,co_occurs_with,1
campus,description,co_occurs_with,1
campus,distance_information,co_occurs_with,1
campus,environment,co_occurs_with,1
campus,facility,co_occurs_with,1
campus,image_gallery,co_occurs_with,1
campus,quick_link,co_occurs_with,1
campus,service_name,co_occurs_with,1
campus,website,co_occurs_with,1
campus,write_review_button,co_occurs_with,1
card,description,co_occurs_with,1
card,distance_information,co_occurs_with,1
card,facility,co_occurs_with,1
card,service_name,co_occurs_with,1
card,website,co_occurs_with,1
card,write_review_button,co_occurs_with,1
contact_information,description,co_occurs_with,1
contact_information,display,co_occurs_with,1
contact_information,distance,co_occurs_with,1
contact_information,distance_information,co_occurs_with,1
contact_information,environment,co_occurs_with,1
contact_information,facility,co_occurs_with,1
contact_information,feedback,co_occurs_with,1
contact_information,image_gallery,co_occurs_with,1
contact_information,left_side,co_occurs_with,1
contact_information,positioned,co_occurs_with,1
contact_information,property_photo,co_occurs_with,1
contact_information,rating,co_occurs_with,1
contact_information,review,co_occurs_with,1
contact_information,right_side,co_occurs_with,1
contact_information,service_name,co_occurs_with,1
contact_information,website,co_occurs_with,1
contact_information,write_review_button,co_occurs_with,1
description,detail,co_occurs_with,1
description,display,co_occurs_with,1
description,distance,co_occurs_with,1
description,distance_information,co_occurs_with,1
